    1,2013-09-06T14:51:51.443, -8.3836,212.0008,3395.320,3659.092,-30.0336,3446.2072, 41.58, 2.688
    2,2013-09-06T14:51:51.580, -8.3763,211.9999,3395.321,3659.097,-30.0332,3446.2038, 41.58, 2.688
    3,2013-09-06T14:51:51.728, -8.3683,211.9989,3395.322,3659.101,-30.0327,3446.2000, 41.57, 2.688
    4,2013-09-06T14:51:51.877, -8.3604,211.9979,3395.323,3659.105,-30.0322,3446.1963, 41.57, 2.688
    5,2013-09-06T14:51:52.014, -8.3530,211.9970,3395.324,3659.109,-30.0317,3446.1929, 41.57, 2.688
    6,2013-09-06T14:51:52.163, -8.3451,211.9960,3395.325,3659.114,-30.0312,3446.1892, 41.56, 2.688
    7,2013-09-06T14:51:52.311, -8.3371,211.9950,3395.326,3659.118,-30.0307,3446.1854, 41.56, 2.688
    8,2013-09-06T14:51:52.448, -8.3298,211.9941,3395.327,3659.122,-30.0303,3446.1820, 41.56, 2.688
    9,2013-09-06T14:51:52.597, -8.3218,211.9932,3395.328,3659.127,-30.0298,3446.1783, 41.55, 2.688
   10,2013-09-06T14:51:52.745, -8.3139,211.9922,3395.329,3659.131,-30.0293,3446.1745, 41.55, 2.688
   11,2013-09-06T14:51:52.882, -8.3065,211.9913,3395.330,3659.135,-30.0288,3446.1711, 41.55, 2.688
   12,2013-09-06T14:51:53.031, -8.2986,211.9903,3395.331,3659.140,-30.0283,3446.1674, 41.54, 2.688
   13,2013-09-06T14:51:53.179, -8.2906,211.9893,3395.332,3659.144,-30.0279,3446.1637, 41.54, 2.688
   14,2013-09-06T14:51:53.316, -8.2833,211.9884,3395.332,3659.148,-30.0274,3446.1602, 41.54, 2.688
   15,2013-09-06T14:51:53.465, -8.2753,211.9874,3395.333,3659.153,-30.0269,3446.1565, 41.53, 2.688
   16,2013-09-06T14:51:53.613, -8.2674,211.9864,3395.334,3659.157,-30.0264,3446.1528, 41.53, 2.688
   17,2013-09-06T14:51:53.751, -8.2600,211.9855,3395.335,3659.161,-30.0259,3446.1493, 41.53, 2.688
   18,2013-09-06T14:51:53.899, -8.2521,211.9845,3395.336,3659.166,-30.0255,3446.1456, 41.52, 2.688
   19,2013-09-06T14:51:54.048, -8.2441,211.9835,3395.337,3659.170,-30.0250,3446.1419, 41.52, 2.688
   20,2013-09-06T14:51:54.185, -8.2368,211.9826,3395.338,3659.174,-30.0245,3446.1384, 41.52, 2.688
   21,2013-09-06T14:51:54.333, -8.2288,211.9817,3395.339,3659.179,-30.0240,3446.1347, 41.51, 2.688
   22,2013-09-06T14:51:54.482, -8.2209,211.9807,3395.340,3659.183,-30.0235,3446.1310, 41.51, 2.688
   23,2013-09-06T14:51:54.619, -8.2135,211.9798,3395.341,3659.187,-30.0230,3446.1275, 41.51, 2.688
   24,2013-09-06T14:51:54.767, -8.2056,211.9788,3395.342,3659.192,-30.0225,3446.1238, 41.50, 2.688
   25,2013-09-06T14:51:54.916, -8.1976,211.9778,3395.343,3659.196,-30.0220,3446.1201, 41.50, 2.688
   26,2013-09-06T14:51:55.053, -8.1903,211.9769,3395.344,3659.200,-30.0216,3446.1166, 41.50, 2.688
   27,2013-09-06T14:51:55.201, -8.1823,211.9759,3395.345,3659.204,-30.0211,3446.1129, 41.49, 2.688
   28,2013-09-06T14:51:55.350, -8.1744,211.9749,3395.346,3659.209,-30.0206,3446.1092, 41.49, 2.688
   29,2013-09-06T14:51:55.487, -8.1670,211.9740,3395.346,3659.213,-30.0201,3446.1057, 41.48, 2.688
   30,2013-09-06T14:51:55.635, -8.1591,211.9730,3395.347,3659.217,-30.0196,3446.1020, 41.48, 2.688
   31,2013-09-06T14:51:55.784, -8.1511,211.9721,3395.348,3659.222,-30.0191,3446.0983, 41.48, 2.688
   32,2013-09-06T14:51:55.921, -8.1438,211.9711,3395.349,3659.226,-30.0187,3446.0948, 41.47, 2.688
   33,2013-09-06T14:51:56.070, -8.1358,211.9702,3395.350,3659.230,-30.0182,3446.0911, 41.47, 2.688
   34,2013-09-06T14:51:56.218, -8.1279,211.9692,3395.351,3659.235,-30.0177,3446.0873, 41.47, 2.688
   35,2013-09-06T14:51:56.355, -8.1205,211.9683,3395.352,3659.239,-30.0172,3446.0839, 41.46, 2.688
   36,2013-09-06T14:51:56.504, -8.1126,211.9673,3395.353,3659.243,-30.0167,3446.0802, 41.46, 2.688
   37,2013-09-06T14:51:56.652, -8.1046,211.9663,3395.354,3659.248,-30.0162,3446.0764, 41.46, 2.688
   38,2013-09-06T14:51:56.789, -8.0973,211.9654,3395.355,3659.252,-30.0157,3446.0730, 41.45, 2.688
   39,2013-09-06T14:51:56.938, -8.0893,211.9644,3395.356,3659.256,-30.0152,3446.0692, 41.45, 2.688
   40,2013-09-06T14:51:57.086, -8.0814,211.9634,3395.357,3659.261,-30.0147,3446.0655, 41.45, 2.688
   41,2013-09-06T14:51:57.223, -8.0740,211.9625,3395.357,3659.265,-30.0143,3446.0621, 41.44, 2.688
   42,2013-09-06T14:51:57.372, -8.0661,211.9615,3395.358,3659.269,-30.0137,3446.0583, 41.44, 2.688
   43,2013-09-06T14:51:57.520, -8.0581,211.9606,3395.359,3659.274,-30.0132,3446.0546, 41.44, 2.688
   44,2013-09-06T14:51:57.658, -8.0508,211.9596,3395.360,3659.278,-30.0128,3446.0511, 41.43, 2.688
   45,2013-09-06T14:51:57.806, -8.0428,211.9587,3395.361,3659.282,-30.0123,3446.0474, 41.43, 2.688
   46,2013-09-06T14:51:57.955, -8.0349,211.9577,3395.362,3659.286,-30.0118,3446.0437, 41.43, 2.688
   47,2013-09-06T14:51:58.092, -8.0275,211.9568,3395.363,3659.291,-30.0113,3446.0402, 41.42, 2.688
   48,2013-09-06T14:51:58.240, -8.0196,211.9558,3395.364,3659.295,-30.0108,3446.0365, 41.42, 2.688
   49,2013-09-06T14:51:58.389, -8.0116,211.9548,3395.365,3659.299,-30.0103,3446.0327, 41.42, 2.688
   50,2013-09-06T14:51:58.526, -8.0043,211.9539,3395.366,3659.303,-30.0098,3446.0293, 41.41, 2.688
   51,2013-09-06T14:51:58.674, -7.9963,211.9529,3395.367,3659.308,-30.0093,3446.0255, 41.41, 2.688
   52,2013-09-06T14:51:58.823, -7.9884,211.9519,3395.368,3659.312,-30.0088,3446.0218, 41.41, 2.688
   53,2013-09-06T14:51:58.960, -7.9810,211.9510,3395.368,3659.316,-30.0083,3446.0183, 41.40, 2.688
