    1,2019-09-16T12:03:03.419, -5.5825,212.0103,3395.580,3659.788,-29.0755,3445.2876, 55.22, 1.475
    2,2019-09-16T12:03:03.568, -5.5745,212.0093,3395.581,3659.793,-29.0755,3445.2842, 55.22, 1.475
    3,2019-09-16T12:03:03.716, -5.5666,212.0083,3395.582,3659.797,-29.0755,3445.2809, 55.21, 1.475
    4,2019-09-16T12:03:03.853, -5.5593,212.0074,3395.582,3659.801,-29.0755,3445.2778, 55.21, 1.475
    5,2019-09-16T12:03:04.002, -5.5513,212.0064,3395.583,3659.805,-29.0755,3445.2744, 55.20, 1.475
    6,2019-09-16T12:03:04.150, -5.5434,212.0055,3395.584,3659.810,-29.0754,3445.2710, 55.20, 1.475
    7,2019-09-16T12:03:04.287, -5.5360,212.0046,3395.584,3659.814,-29.0754,3445.2679, 55.19, 1.475
    8,2019-09-16T12:03:04.436, -5.5281,212.0036,3395.585,3659.818,-29.0754,3445.2645, 55.19, 1.475
    9,2019-09-16T12:03:04.584, -5.5201,212.0026,3395.586,3659.822,-29.0754,3445.2612, 55.18, 1.475
   10,2019-09-16T12:03:04.721, -5.5128,212.0017,3395.587,3659.826,-29.0754,3445.2581, 55.18, 1.475
   11,2019-09-16T12:03:04.870, -5.5048,212.0007,3395.587,3659.831,-29.0754,3445.2547, 55.17, 1.475
   12,2019-09-16T12:03:05.018, -5.4969,211.9997,3395.588,3659.835,-29.0754,3445.2513, 55.17, 1.475
   13,2019-09-16T12:03:05.156, -5.4895,211.9988,3395.589,3659.839,-29.0753,3445.2482, 55.16, 1.475
   14,2019-09-16T12:03:05.304, -5.4816,211.9978,3395.590,3659.843,-29.0753,3445.2448, 55.16, 1.475
   15,2019-09-16T12:03:05.453, -5.4736,211.9969,3395.590,3659.848,-29.0753,3445.2415, 55.15, 1.475
   16,2019-09-16T12:03:05.590, -5.4663,211.9960,3395.591,3659.852,-29.0753,3445.2383, 55.15, 1.475
   17,2019-09-16T12:03:05.738, -5.4583,211.9950,3395.592,3659.856,-29.0753,3445.2350, 55.14, 1.475
