    1,2020-10-04T19:10:03.876,-10.8880,212.9619,3395.160,3656.894,-30.0836,3447.6997, 42.08, 2.325
    2,2020-10-04T19:10:04.025,-10.8800,212.9609,3395.161,3656.899,-30.0836,3447.6964, 42.08, 2.325
    3,2020-10-04T19:10:04.173,-10.8721,212.9599,3395.161,3656.903,-30.0836,3447.6932, 42.08, 2.325
    4,2020-10-04T19:10:04.310,-10.8647,212.9590,3395.162,3656.907,-30.0837,3447.6902, 42.08, 2.325
    5,2020-10-04T19:10:04.459,-10.8568,212.9580,3395.163,3656.912,-30.0837,3447.6869, 42.09, 2.325
    6,2020-10-04T19:10:04.607,-10.8488,212.9570,3395.163,3656.916,-30.0838,3447.6836, 42.09, 2.325
    7,2020-10-04T19:10:04.744,-10.8415,212.9561,3395.164,3656.920,-30.0838,3447.6806, 42.09, 2.325
    8,2020-10-04T19:10:04.893,-10.8335,212.9551,3395.165,3656.925,-30.0838,3447.6774, 42.10, 2.325
    9,2020-10-04T19:10:05.041,-10.8255,212.9541,3395.165,3656.929,-30.0839,3447.6741, 42.10, 2.325
   10,2020-10-04T19:10:05.178,-10.8182,212.9531,3395.166,3656.933,-30.0839,3447.6711, 42.10, 2.325
   11,2020-10-04T19:10:05.327,-10.8102,212.9521,3395.167,3656.938,-30.0839,3447.6678, 42.11, 2.325
   12,2020-10-04T19:10:05.475,-10.8023,212.9511,3395.167,3656.942,-30.0840,3447.6645, 42.11, 2.325
   13,2020-10-04T19:10:05.613,-10.7949,212.9502,3395.168,3656.946,-30.0840,3447.6615, 42.11, 2.325
   14,2020-10-04T19:10:05.761,-10.7869,212.9492,3395.169,3656.951,-30.0840,3447.6582, 42.11, 2.325
   15,2020-10-04T19:10:05.910,-10.7790,212.9482,3395.169,3656.955,-30.0841,3447.6550, 42.12, 2.325
   16,2020-10-04T19:10:06.047,-10.7716,212.9473,3395.170,3656.959,-30.0841,3447.6520, 42.12, 2.325
   17,2020-10-04T19:10:06.195,-10.7637,212.9463,3395.171,3656.964,-30.0841,3447.6487, 42.12, 2.325
   18,2020-10-04T19:10:06.344,-10.7557,212.9453,3395.171,3656.968,-30.0842,3447.6454, 42.13, 2.325
   19,2020-10-04T19:10:06.481,-10.7484,212.9444,3395.172,3656.972,-30.0842,3447.6424, 42.13, 2.325
   20,2020-10-04T19:10:06.629,-10.7404,212.9434,3395.173,3656.977,-30.0842,3447.6391, 42.13, 2.325
   21,2020-10-04T19:10:06.778,-10.7324,212.9424,3395.173,3656.981,-30.0842,3447.6358, 42.13, 2.325
   22,2020-10-04T19:10:06.915,-10.7251,212.9415,3395.174,3656.985,-30.0843,3447.6328, 42.14, 2.325
   23,2020-10-04T19:10:07.063,-10.7171,212.9405,3395.175,3656.990,-30.0843,3447.6296, 42.14, 2.325
   24,2020-10-04T19:10:07.212,-10.7092,212.9395,3395.175,3656.994,-30.0843,3447.6263, 42.14, 2.325
